O*NET-SOC Code,Title,Element ID,Element Name,Scale ID,Scale Name,Data Value,N,Standard Error,Lower CI Bound,Upper CI Bound,Recommend Suppress,Date,Domain Source
332011.02,Forest Firefighters,1.C.3.b,Concern for Others,IM,Importance,4.08,15,0.25,3.54,4.61,N,Aug-18,Incumbent
332011.02,Forest Firefighters,1.C.3.c,Social Orientation,IM,Importance,3.98,15,0.5,2.92,5,N,Aug-18,Incumbent
332011.02,Forest Firefighters,1.C.4.a,Self Control,IM,Importance,4.53,14,0.04,4.44,4.63,N,Aug-18,Incumbent
332011.02,Forest Firefighters,1.C.4.b,Stress Tolerance,IM,Importance,4.54,15,0.17,4.17,4.9,N,Aug-18,Incumbent
332011.02,Forest Firefighters,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.67,14,0.09,4.47,4.87,N,Aug-18,Incumbent
332011.02,Forest Firefighters,1.C.5.a,Dependability,IM,Importance,4.69,15,0.13,4.42,4.96,N,Aug-18,Incumbent
332011.02,Forest Firefighters,1.C.5.b,Attention to Detail,IM,Importance,4.44,15,0.26,3.88,5,N,Aug-18,Incumbent
332011.02,Forest Firefighters,1.C.5.c,Integrity,IM,Importance,4.25,15,0.2,3.82,4.68,N,Aug-18,Incumbent
332011.02,Forest Firefighters,1.C.6,Independence,IM,Importance,3.67,14,0.32,2.98,4.35,N,Aug-18,Incumbent
332011.02,Forest Firefighters,1.C.7.a,Innovation,IM,Importance,3.69,15,0.2,3.25,4.13,N,Aug-18,Incumbent
332011.02,Forest Firefighters,1.C.7.b,Analytical Thinking,IM,Importance,3.96,15,0.16,3.62,4.29,N,Aug-18,Incumbent
332021.01,Fire Inspectors,1.C.1.a,Achievement/Effort,IM,Importance,3.62,29,0.19,3.22,4.02,N,Jul-17,Incumbent
332021.01,Fire Inspectors,1.C.1.b,Persistence,IM,Importance,3.81,29,0.13,3.55,4.08,N,Jul-17,Incumbent
332021.01,Fire Inspectors,1.C.1.c,Initiative,IM,Importance,4.17,29,0.12,3.92,4.42,N,Jul-17,Incumbent
332021.01,Fire Inspectors,1.C.2.b,Leadership,IM,Importance,3.69,28,0.22,3.23,4.15,N,Jul-17,Incumbent
332021.01,Fire Inspectors,1.C.3.a,Cooperation,IM,Importance,4.42,29,0.1,4.22,4.63,N,Jul-17,Incumbent
332021.01,Fire Inspectors,1.C.3.b,Concern for Others,IM,Importance,3.72,29,0.18,3.36,4.09,N,Jul-17,Incumbent
332021.01,Fire Inspectors,1.C.3.c,Social Orientation,IM,Importance,3.35,29,0.2,2.93,3.76,N,Jul-17,Incumbent
332021.01,Fire Inspectors,1.C.4.a,Self Control,IM,Importance,3.93,29,0.11,3.72,4.15,N,Jul-17,Incumbent
332021.01,Fire Inspectors,1.C.4.b,Stress Tolerance,IM,Importance,3.91,29,0.2,3.51,4.31,N,Jul-17,Incumbent
332021.01,Fire Inspectors,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.76,29,0.18,3.4,4.12,N,Jul-17,Incumbent
332021.01,Fire Inspectors,1.C.5.a,Dependability,IM,Importance,4.3,29,0.17,3.96,4.64,N,Jul-17,Incumbent
332021.01,Fire Inspectors,1.C.5.b,Attention to Detail,IM,Importance,4.3,28,0.16,3.98,4.62,N,Jul-17,Incumbent
332021.01,Fire Inspectors,1.C.5.c,Integrity,IM,Importance,4.65,29,0.09,4.46,4.83,N,Jul-17,Incumbent
332021.01,Fire Inspectors,1.C.6,Independence,IM,Importance,4.11,29,0.27,3.56,4.66,N,Jul-17,Incumbent
332021.01,Fire Inspectors,1.C.7.a,Innovation,IM,Importance,3.43,29,0.18,3.07,3.8,N,Jul-17,Incumbent
332021.01,Fire Inspectors,1.C.7.b,Analytical Thinking,IM,Importance,3.78,29,0.21,3.36,4.2,N,Jul-17,Incumbent
332021.02,Fire Investigators,1.C.1.a,Achievement/Effort,IM,Importance,3.76,19,0.2,3.35,4.18,N,Aug-18,Incumbent
332021.02,Fire Investigators,1.C.1.b,Persistence,IM,Importance,4.28,19,0.18,3.89,4.66,N,Aug-18,Incumbent
332021.02,Fire Investigators,1.C.1.c,Initiative,IM,Importance,4.34,19,0.2,3.93,4.75,N,Aug-18,Incumbent
332021.02,Fire Investigators,1.C.2.b,Leadership,IM,Importance,4.53,18,0.22,4.06,5,N,Aug-18,Incumbent
332021.02,Fire Investigators,1.C.3.a,Cooperation,IM,Importance,4.57,19,0.24,4.07,5,N,Aug-18,Incumbent
332021.02,Fire Investigators,1.C.3.b,Concern for Others,IM,Importance,4.54,19,0.09,4.35,4.73,N,Aug-18,Incumbent
332021.02,Fire Investigators,1.C.3.c,Social Orientation,IM,Importance,4.11,19,0.3,3.48,4.74,N,Aug-18,Incumbent
332021.02,Fire Investigators,1.C.4.a,Self Control,IM,Importance,4.21,19,0.27,3.66,4.77,N,Aug-18,Incumbent
332021.02,Fire Investigators,1.C.4.b,Stress Tolerance,IM,Importance,4.31,19,0.19,3.91,4.7,N,Aug-18,Incumbent
332021.02,Fire Investigators,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.6,19,0.09,4.41,4.78,N,Aug-18,Incumbent
332021.02,Fire Investigators,1.C.5.a,Dependability,IM,Importance,4.53,19,0.2,4.12,4.94,N,Aug-18,Incumbent
332021.02,Fire Investigators,1.C.5.b,Attention to Detail,IM,Importance,4.54,19,0.24,4.03,5,N,Aug-18,Incumbent
332021.02,Fire Investigators,1.C.5.c,Integrity,IM,Importance,4.99,18,0.01,4.97,5,N,Aug-18,Incumbent
332021.02,Fire Investigators,1.C.6,Independence,IM,Importance,3.26,19,0.43,2.36,4.16,N,Aug-18,Incumbent
332021.02,Fire Investigators,1.C.7.a,Innovation,IM,Importance,3.68,19,0.25,3.15,4.21,N,Aug-18,Incumbent
332021.02,Fire Investigators,1.C.7.b,Analytical Thinking,IM,Importance,4.42,19,0.18,4.04,4.79,N,Aug-18,Incumbent
332022,Forest Fire Inspectors and Prevention Specialists,1.C.1.a,Achievement/Effort,IM,Importance,3.07,16,0.07,2.93,3.22,N,Dec-06,Incumbent
332022,Forest Fire Inspectors and Prevention Specialists,1.C.1.b,Persistence,IM,Importance,4.01,17,0.02,3.97,4.06,N,Dec-06,Incumbent
332022,Forest Fire Inspectors and Prevention Specialists,1.C.1.c,Initiative,IM,Importance,4.03,17,0.04,3.96,4.11,N,Dec-06,Incumbent
332022,Forest Fire Inspectors and Prevention Specialists,1.C.2.b,Leadership,IM,Importance,4.03,17,0.03,3.95,4.1,N,Dec-06,Incumbent
332022,Forest Fire Inspectors and Prevention Specialists,1.C.3.a,Cooperation,IM,Importance,4.03,17,0.03,3.96,4.1,N,Dec-06,Incumbent
332022,Forest Fire Inspectors and Prevention Specialists,1.C.3.b,Concern for Others,IM,Importance,4.02,17,0.03,3.96,4.08,N,Dec-06,Incumbent
332022,Forest Fire Inspectors and Prevention Specialists,1.C.3.c,Social Orientation,IM,Importance,3.08,17,0.08,2.92,3.24,N,Dec-06,Incumbent
332022,Forest Fire Inspectors and Prevention Specialists,1.C.4.a,Self Control,IM,Importance,3.14,17,0.13,2.87,3.41,N,Dec-06,Incumbent
332022,Forest Fire Inspectors and Prevention Specialists,1.C.4.b,Stress Tolerance,IM,Importance,3.14,17,0.13,2.87,3.41,N,Dec-06,Incumbent
332022,Forest Fire Inspectors and Prevention Specialists,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.03,17,0.03,3.96,4.09,N,Dec-06,Incumbent
332022,Forest Fire Inspectors and Prevention Specialists,1.C.5.a,Dependability,IM,Importance,3.18,17,0.16,2.83,3.53,N,Dec-06,Incumbent
332022,Forest Fire Inspectors and Prevention Specialists,1.C.5.b,Attention to Detail,IM,Importance,3.14,17,0.13,2.87,3.41,N,Dec-06,Incumbent
332022,Forest Fire Inspectors and Prevention Specialists,1.C.5.c,Integrity,IM,Importance,3.15,17,0.14,2.85,3.45,N,Dec-06,Incumbent
332022,Forest Fire Inspectors and Prevention Specialists,1.C.6,Independence,IM,Importance,2.25,17,0.23,1.77,2.72,N,Dec-06,Incumbent
332022,Forest Fire Inspectors and Prevention Specialists,1.C.7.a,Innovation,IM,Importance,3.08,17,0.08,2.92,3.24,N,Dec-06,Incumbent
332022,Forest Fire Inspectors and Prevention Specialists,1.C.7.b,Analytical Thinking,IM,Importance,2.19,17,0.17,1.82,2.55,N,Dec-06,Incumbent
333011,Bailiffs,1.C.1.a,Achievement/Effort,IM,Importance,2.95,31,0.34,2.26,3.64,N,Jul-11,Incumbent
333011,Bailiffs,1.C.1.b,Persistence,IM,Importance,3.22,31,0.26,2.7,3.75,N,Jul-11,Incumbent
333011,Bailiffs,1.C.1.c,Initiative,IM,Importance,3.55,31,0.26,3.02,4.07,N,Jul-11,Incumbent
333011,Bailiffs,1.C.2.b,Leadership,IM,Importance,3.68,31,0.2,3.27,4.08,N,Jul-11,Incumbent
333011,Bailiffs,1.C.3.a,Cooperation,IM,Importance,4.16,32,0.19,3.77,4.54,N,Jul-11,Incumbent
333011,Bailiffs,1.C.3.b,Concern for Others,IM,Importance,4.06,32,0.22,3.61,4.51,N,Jul-11,Incumbent
333011,Bailiffs,1.C.3.c,Social Orientation,IM,Importance,3.83,32,0.21,3.41,4.26,N,Jul-11,Incumbent
333011,Bailiffs,1.C.4.a,Self Control,IM,Importance,4.51,32,0.2,4.09,4.92,N,Jul-11,Incumbent
333011,Bailiffs,1.C.4.b,Stress Tolerance,IM,Importance,4.34,32,0.26,3.8,4.87,N,Jul-11,Incumbent
333011,Bailiffs,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.75,32,0.32,3.1,4.4,N,Jul-11,Incumbent
333011,Bailiffs,1.C.5.a,Dependability,IM,Importance,4.52,32,0.16,4.19,4.84,N,Jul-11,Incumbent
333011,Bailiffs,1.C.5.b,Attention to Detail,IM,Importance,4.39,32,0.22,3.95,4.84,N,Jul-11,Incumbent
333011,Bailiffs,1.C.5.c,Integrity,IM,Importance,4.79,32,0.12,4.54,5,N,Jul-11,Incumbent
333011,Bailiffs,1.C.6,Independence,IM,Importance,3.85,32,0.25,3.34,4.36,N,Jul-11,Incumbent
333011,Bailiffs,1.C.7.a,Innovation,IM,Importance,2.9,32,0.36,2.17,3.63,N,Jul-11,Incumbent
333011,Bailiffs,1.C.7.b,Analytical Thinking,IM,Importance,3.54,32,0.3,2.93,4.16,N,Jul-11,Incumbent
333012,Correctional Officers and Jailers,1.C.1.a,Achievement/Effort,IM,Importance,3.49,35,0.24,3,3.97,N,Jul-16,Incumbent
333012,Correctional Officers and Jailers,1.C.1.b,Persistence,IM,Importance,4.23,35,0.18,3.86,4.61,N,Jul-16,Incumbent
333012,Correctional Officers and Jailers,1.C.1.c,Initiative,IM,Importance,4.31,35,0.19,3.92,4.7,N,Jul-16,Incumbent
333012,Correctional Officers and Jailers,1.C.2.b,Leadership,IM,Importance,4.32,34,0.13,4.06,4.57,N,Jul-16,Incumbent
333012,Correctional Officers and Jailers,1.C.3.a,Cooperation,IM,Importance,4.23,35,0.26,3.7,4.75,N,Jul-16,Incumbent
333012,Correctional Officers and Jailers,1.C.3.b,Concern for Others,IM,Importance,4.06,35,0.22,3.61,4.51,N,Jul-16,Incumbent
333012,Correctional Officers and Jailers,1.C.3.c,Social Orientation,IM,Importance,3.79,35,0.26,3.27,4.31,N,Jul-16,Incumbent
333012,Correctional Officers and Jailers,1.C.4.a,Self Control,IM,Importance,4.68,35,0.18,4.32,5,N,Jul-16,Incumbent
333012,Correctional Officers and Jailers,1.C.4.b,Stress Tolerance,IM,Importance,4.75,34,0.14,4.47,5,N,Jul-16,Incumbent
333012,Correctional Officers and Jailers,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.36,35,0.14,4.07,4.65,N,Jul-16,Incumbent
333012,Correctional Officers and Jailers,1.C.5.a,Dependability,IM,Importance,4.59,34,0.15,4.3,4.89,N,Jul-16,Incumbent
333012,Correctional Officers and Jailers,1.C.5.b,Attention to Detail,IM,Importance,4.64,35,0.12,4.39,4.88,N,Jul-16,Incumbent
333012,Correctional Officers and Jailers,1.C.5.c,Integrity,IM,Importance,4.87,35,0.08,4.72,5,N,Jul-16,Incumbent
333012,Correctional Officers and Jailers,1.C.6,Independence,IM,Importance,3.93,35,0.21,3.5,4.35,N,Jul-16,Incumbent
333012,Correctional Officers and Jailers,1.C.7.a,Innovation,IM,Importance,3.31,35,0.17,2.97,3.65,N,Jul-16,Incumbent
333012,Correctional Officers and Jailers,1.C.7.b,Analytical Thinking,IM,Importance,3.83,35,0.17,3.48,4.18,N,Jul-16,Incumbent
333021.01,Police Detectives,1.C.1.a,Achievement/Effort,IM,Importance,4,53,0.12,3.77,4.24,N,Jul-16,Incumbent
333021.01,Police Detectives,1.C.1.b,Persistence,IM,Importance,4.23,53,0.11,4.02,4.44,N,Jul-16,Incumbent
333021.01,Police Detectives,1.C.1.c,Initiative,IM,Importance,4.32,53,0.09,4.13,4.51,N,Jul-16,Incumbent
333021.01,Police Detectives,1.C.2.b,Leadership,IM,Importance,4.21,53,0.14,3.93,4.5,N,Jul-16,Incumbent
333021.01,Police Detectives,1.C.3.a,Cooperation,IM,Importance,4.26,53,0.08,4.09,4.43,N,Jul-16,Incumbent
333021.01,Police Detectives,1.C.3.b,Concern for Others,IM,Importance,4.16,53,0.1,3.96,4.36,N,Jul-16,Incumbent
333021.01,Police Detectives,1.C.3.c,Social Orientation,IM,Importance,3.91,53,0.13,3.65,4.16,N,Jul-16,Incumbent
333021.01,Police Detectives,1.C.4.a,Self Control,IM,Importance,4.65,53,0.1,4.46,4.84,N,Jul-16,Incumbent
333021.01,Police Detectives,1.C.4.b,Stress Tolerance,IM,Importance,4.54,53,0.11,4.31,4.77,N,Jul-16,Incumbent
333021.01,Police Detectives,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.37,53,0.1,4.18,4.57,N,Jul-16,Incumbent
333021.01,Police Detectives,1.C.5.a,Dependability,IM,Importance,4.54,53,0.09,4.37,4.71,N,Jul-16,Incumbent
333021.01,Police Detectives,1.C.5.b,Attention to Detail,IM,Importance,4.45,53,0.11,4.24,4.67,N,Jul-16,Incumbent
333021.01,Police Detectives,1.C.5.c,Integrity,IM,Importance,4.86,52,0.08,4.69,5,N,Jul-16,Incumbent
333021.01,Police Detectives,1.C.6,Independence,IM,Importance,4.01,52,0.12,3.77,4.26,N,Jul-16,Incumbent
333021.01,Police Detectives,1.C.7.a,Innovation,IM,Importance,3.72,52,0.17,3.38,4.06,N,Jul-16,Incumbent
333021.01,Police Detectives,1.C.7.b,Analytical Thinking,IM,Importance,4,52,0.16,3.68,4.32,N,Jul-16,Incumbent
333021.02,Police Identification and Records Officers,1.C.1.a,Achievement/Effort,IM,Importance,3.2,18,0.27,2.63,3.77,N,Aug-18,Incumbent
333021.02,Police Identification and Records Officers,1.C.1.b,Persistence,IM,Importance,3.79,18,0.21,3.34,4.24,N,Aug-18,Incumbent
333021.02,Police Identification and Records Officers,1.C.1.c,Initiative,IM,Importance,4.27,18,0.18,3.89,4.66,N,Aug-18,Incumbent
333021.02,Police Identification and Records Officers,1.C.2.b,Leadership,IM,Importance,3.78,18,0.31,3.13,4.43,N,Aug-18,Incumbent
333021.02,Police Identification and Records Officers,1.C.3.a,Cooperation,IM,Importance,4.22,18,0.18,3.84,4.6,N,Aug-18,Incumbent
333021.02,Police Identification and Records Officers,1.C.3.b,Concern for Others,IM,Importance,3.49,18,0.39,2.67,4.3,N,Aug-18,Incumbent
333021.02,Police Identification and Records Officers,1.C.3.c,Social Orientation,IM,Importance,2.76,18,0.23,2.27,3.25,N,Aug-18,Incumbent
333021.02,Police Identification and Records Officers,1.C.4.a,Self Control,IM,Importance,4.24,18,0.15,3.92,4.56,N,Aug-18,Incumbent
333021.02,Police Identification and Records Officers,1.C.4.b,Stress Tolerance,IM,Importance,4.26,18,0.34,3.55,4.97,N,Aug-18,Incumbent
333021.02,Police Identification and Records Officers,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.26,18,0.19,3.85,4.67,N,Aug-18,Incumbent
333021.02,Police Identification and Records Officers,1.C.5.a,Dependability,IM,Importance,4.49,18,0.17,4.14,4.84,N,Aug-18,Incumbent
333021.02,Police Identification and Records Officers,1.C.5.b,Attention to Detail,IM,Importance,4.52,18,0.21,4.09,4.96,N,Aug-18,Incumbent
333021.02,Police Identification and Records Officers,1.C.5.c,Integrity,IM,Importance,4.75,18,0.08,4.57,4.92,N,Aug-18,Incumbent
333021.02,Police Identification and Records Officers,1.C.6,Independence,IM,Importance,3.97,18,0.33,3.26,4.68,N,Aug-18,Incumbent
333021.02,Police Identification and Records Officers,1.C.7.a,Innovation,IM,Importance,3.61,18,0.16,3.27,3.95,N,Aug-18,Incumbent
333021.02,Police Identification and Records Officers,1.C.7.b,Analytical Thinking,IM,Importance,4.17,18,0.32,3.5,4.84,N,Aug-18,Incumbent
333021.03,Criminal Investigators and Special Agents,1.C.1.a,Achievement/Effort,IM,Importance,4.11,35,0.08,3.95,4.26,N,Jul-11,Incumbent
333021.03,Criminal Investigators and Special Agents,1.C.1.b,Persistence,IM,Importance,4.28,35,0.16,3.95,4.6,N,Jul-11,Incumbent
333021.03,Criminal Investigators and Special Agents,1.C.1.c,Initiative,IM,Importance,4.44,35,0.11,4.22,4.67,N,Jul-11,Incumbent
333021.03,Criminal Investigators and Special Agents,1.C.2.b,Leadership,IM,Importance,4.27,35,0.09,4.08,4.46,N,Jul-11,Incumbent
333021.03,Criminal Investigators and Special Agents,1.C.3.a,Cooperation,IM,Importance,4.5,35,0.08,4.34,4.65,N,Jul-11,Incumbent
333021.03,Criminal Investigators and Special Agents,1.C.3.b,Concern for Others,IM,Importance,4.37,35,0.1,4.17,4.58,N,Jul-11,Incumbent
333021.03,Criminal Investigators and Special Agents,1.C.3.c,Social Orientation,IM,Importance,3.85,35,0.18,3.49,4.21,N,Jul-11,Incumbent
333021.03,Criminal Investigators and Special Agents,1.C.4.a,Self Control,IM,Importance,4.63,35,0.09,4.46,4.81,N,Jul-11,Incumbent
333021.03,Criminal Investigators and Special Agents,1.C.4.b,Stress Tolerance,IM,Importance,4.69,35,0.13,4.42,4.95,N,Jul-11,Incumbent
333021.03,Criminal Investigators and Special Agents,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.28,35,0.1,4.07,4.49,N,Jul-11,Incumbent
333021.03,Criminal Investigators and Special Agents,1.C.5.a,Dependability,IM,Importance,4.6,35,0.08,4.44,4.76,N,Jul-11,Incumbent
333021.03,Criminal Investigators and Special Agents,1.C.5.b,Attention to Detail,IM,Importance,4.55,35,0.09,4.37,4.73,N,Jul-11,Incumbent
333021.03,Criminal Investigators and Special Agents,1.C.5.c,Integrity,IM,Importance,4.84,35,0.08,4.68,5,N,Jul-11,Incumbent
333021.03,Criminal Investigators and Special Agents,1.C.6,Independence,IM,Importance,3.82,35,0.16,3.5,4.14,N,Jul-11,Incumbent
333021.03,Criminal Investigators and Special Agents,1.C.7.a,Innovation,IM,Importance,3.69,35,0.11,3.46,3.92,N,Jul-11,Incumbent
333021.03,Criminal Investigators and Special Agents,1.C.7.b,Analytical Thinking,IM,Importance,4.08,35,0.12,3.84,4.33,N,Jul-11,Incumbent
333021.05,Immigration and Customs Inspectors,1.C.1.a,Achievement/Effort,IM,Importance,3.56,31,0.21,3.14,3.99,N,Jul-12,Incumbent
333021.05,Immigration and Customs Inspectors,1.C.1.b,Persistence,IM,Importance,3.78,31,0.17,3.43,4.14,N,Jul-12,Incumbent
333021.05,Immigration and Customs Inspectors,1.C.1.c,Initiative,IM,Importance,3.54,30,0.23,3.08,4,N,Jul-12,Incumbent
333021.05,Immigration and Customs Inspectors,1.C.2.b,Leadership,IM,Importance,3.43,31,0.21,3,3.85,N,Jul-12,Incumbent
333021.05,Immigration and Customs Inspectors,1.C.3.a,Cooperation,IM,Importance,3.86,31,0.19,3.47,4.25,N,Jul-12,Incumbent
333021.05,Immigration and Customs Inspectors,1.C.3.b,Concern for Others,IM,Importance,3.61,31,0.19,3.22,4,N,Jul-12,Incumbent
333021.05,Immigration and Customs Inspectors,1.C.3.c,Social Orientation,IM,Importance,3.53,31,0.17,3.18,3.89,N,Jul-12,Incumbent
333021.05,Immigration and Customs Inspectors,1.C.4.a,Self Control,IM,Importance,4.5,31,0.19,4.11,4.9,N,Jul-12,Incumbent
333021.05,Immigration and Customs Inspectors,1.C.4.b,Stress Tolerance,IM,Importance,4.34,31,0.23,3.87,4.81,N,Jul-12,Incumbent
333021.05,Immigration and Customs Inspectors,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.22,31,0.16,3.88,4.55,N,Jul-12,Incumbent
333021.05,Immigration and Customs Inspectors,1.C.5.a,Dependability,IM,Importance,4.36,31,0.17,4.01,4.71,N,Jul-12,Incumbent
333021.05,Immigration and Customs Inspectors,1.C.5.b,Attention to Detail,IM,Importance,4.2,31,0.19,3.8,4.59,N,Jul-12,Incumbent
333021.05,Immigration and Customs Inspectors,1.C.5.c,Integrity,IM,Importance,4.87,31,0.11,4.65,5,N,Jul-12,Incumbent
333021.05,Immigration and Customs Inspectors,1.C.6,Independence,IM,Importance,3.61,31,0.21,3.19,4.03,N,Jul-12,Incumbent
333021.05,Immigration and Customs Inspectors,1.C.7.a,Innovation,IM,Importance,2.97,31,0.22,2.52,3.42,N,Jul-12,Incumbent
333021.05,Immigration and Customs Inspectors,1.C.7.b,Analytical Thinking,IM,Importance,3.84,31,0.14,3.55,4.12,N,Jul-12,Incumbent
333021.06,Intelligence Analysts,1.C.1.a,Achievement/Effort,IM,Importance,4.22,32,,,,,Jul-12,Occupational Expert
333021.06,Intelligence Analysts,1.C.1.b,Persistence,IM,Importance,4.12,32,,,,,Jul-12,Occupational Expert
333021.06,Intelligence Analysts,1.C.1.c,Initiative,IM,Importance,4.44,32,,,,,Jul-12,Occupational Expert
333021.06,Intelligence Analysts,1.C.2.b,Leadership,IM,Importance,3.38,32,,,,,Jul-12,Occupational Expert
333021.06,Intelligence Analysts,1.C.3.a,Cooperation,IM,Importance,4.06,32,,,,,Jul-12,Occupational Expert
333021.06,Intelligence Analysts,1.C.3.b,Concern for Others,IM,Importance,3.03,32,,,,,Jul-12,Occupational Expert
333021.06,Intelligence Analysts,1.C.3.c,Social Orientation,IM,Importance,3,32,,,,,Jul-12,Occupational Expert
333021.06,Intelligence Analysts,1.C.4.a,Self Control,IM,Importance,3.62,32,,,,,Jul-12,Occupational Expert
333021.06,Intelligence Analysts,1.C.4.b,Stress Tolerance,IM,Importance,3.88,32,,,,,Jul-12,Occupational Expert
333021.06,Intelligence Analysts,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.22,32,,,,,Jul-12,Occupational Expert
333021.06,Intelligence Analysts,1.C.5.a,Dependability,IM,Importance,4.41,32,,,,,Jul-12,Occupational Expert
333021.06,Intelligence Analysts,1.C.5.b,Attention to Detail,IM,Importance,4.88,32,,,,,Jul-12,Occupational Expert
333021.06,Intelligence Analysts,1.C.5.c,Integrity,IM,Importance,4.81,32,,,,,Jul-12,Occupational Expert
333021.06,Intelligence Analysts,1.C.6,Independence,IM,Importance,4,32,,,,,Jul-12,Occupational Expert
333021.06,Intelligence Analysts,1.C.7.a,Innovation,IM,Importance,4.06,32,,,,,Jul-12,Occupational Expert
333021.06,Intelligence Analysts,1.C.7.b,Analytical Thinking,IM,Importance,4.91,32,,,,,Jul-12,Occupational Expert
333031,Fish and Game Wardens,1.C.1.a,Achievement/Effort,IM,Importance,3.93,32,0.15,3.62,4.23,N,Jul-14,Incumbent
333031,Fish and Game Wardens,1.C.1.b,Persistence,IM,Importance,4.09,32,0.19,3.7,4.49,N,Jul-14,Incumbent
333031,Fish and Game Wardens,1.C.1.c,Initiative,IM,Importance,4.39,32,0.18,4.02,4.76,N,Jul-14,Incumbent
333031,Fish and Game Wardens,1.C.2.b,Leadership,IM,Importance,4.06,32,0.29,3.46,4.66,N,Jul-14,Incumbent
333031,Fish and Game Wardens,1.C.3.a,Cooperation,IM,Importance,4.12,31,0.27,3.57,4.66,N,Jul-14,Incumbent
333031,Fish and Game Wardens,1.C.3.b,Concern for Others,IM,Importance,4.06,31,0.15,3.75,4.38,N,Jul-14,Incumbent
333031,Fish and Game Wardens,1.C.3.c,Social Orientation,IM,Importance,3.08,31,0.15,2.77,3.38,N,Jul-14,Incumbent
333031,Fish and Game Wardens,1.C.4.a,Self Control,IM,Importance,4.48,31,0.18,4.11,4.85,N,Jul-14,Incumbent
333031,Fish and Game Wardens,1.C.4.b,Stress Tolerance,IM,Importance,4.54,31,0.11,4.32,4.77,N,Jul-14,Incumbent
333031,Fish and Game Wardens,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.5,31,0.12,4.25,4.75,N,Jul-14,Incumbent
333031,Fish and Game Wardens,1.C.5.a,Dependability,IM,Importance,4.58,31,0.1,4.38,4.78,N,Jul-14,Incumbent
